"sim","nparts","s0","n0","skew","simpson","nunique","max_draws"
2,"324213409803627",8,1809,1.44793905860329,0.708236350340919,5,5
3,"324213409803627",8,1809,0.0536656854329752,0.822297211198476,5,5
4,"324213409803627",8,1809,1.13358935034907,0.761760266904529,5,5
5,"324213409803627",8,1809,0.371492960642345,0.783389727854799,5,5
1,"509174220457108419202",13,1809,2.3698129206185,0.738904824810289,5,5
2,"509174220457108419202",13,1809,0.561236990181296,0.880333300636428,5,5
3,"509174220457108419202",13,1809,1.98057833355682,0.830113910516211,5,5
4,"509174220457108419202",13,1809,0.645357660125514,0.842571736856532,5,5
5,"509174220457108419202",13,1809,1.01699901243443,0.854599308597972,5,5
1,"3092415422217907885867940750",21,1809,0.851605535654407,0.910818427975594,5,5
2,"3092415422217907885867940750",21,1809,2.63917391054588,0.909586946417718,5,5
3,"3092415422217907885867940750",21,1809,0.897413407986827,0.912145861198277,5,5
4,"3092415422217907885867940750",21,1809,1.01057344648089,0.913133491072981,5,5
5,"3092415422217907885867940750",21,1809,0.937422814663956,0.918405943380573,5,5
1,"9422181479737111999846218342264360",34,1809,0.910944045917447,0.949185648442267,5,5
2,"9422181479737111999846218342264360",34,1809,1.33826467741516,0.949246152995235,5,5
3,"9422181479737111999846218342264360",34,1809,1.63497852984571,0.930357120484428,5,5
4,"9422181479737111999846218342264360",34,1809,0.993476252338501,0.947113825870952,5,5
5,"9422181479737111999846218342264360",34,1809,2.42978139305703,0.939701101396769,5,5
1,"584311591210759700355976102253678060942",55,1809,2.34954945809946,0.944554299933292,5,5
2,"584311591210759700355976102253678060942",55,1809,1.85981196608656,0.959626045193234,5,5
3,"584311591210759700355976102253678060942",55,1809,2.33172565293868,0.946138419138262,5,5
4,"584311591210759700355976102253678060942",55,1809,2.77092658349776,0.953145946454693,5,5
5,"584311591210759700355976102253678060942",55,1809,2.12963742835059,0.958860876503179,5,5
1,"129375601383759063538906900357019296934693",91,1809,2.33982187681522,0.971508772701812,5,5
2,"129375601383759063538906900357019296934693",91,1809,2.6973923959032,0.969011584788422,5,5
3,"129375601383759063538906900357019296934693",91,1809,4.21919734812315,0.969707081568999,5,5
4,"129375601383759063538906900357019296934693",91,1809,3.21008066446824,0.964155330466395,5,5
5,"129375601383759063538906900357019296934693",91,1809,1.44229433825178,0.972653469951392,5,5
1,"158225580319639392153894952514297890988261",149,1809,5.54844696429994,0.970547422582438,5,5
2,"158225580319639392153894952514297890988261",149,1809,3.17908290947555,0.973276239036988,5,5
3,"158225580319639392153894952514297890988261",149,1809,3.66960102808548,0.975989165406919,5,5
4,"158225580319639392153894952514297890988261",149,1809,2.85115329813337,0.97942631294116,5,5
5,"158225580319639392153894952514297890988261",149,1809,3.33535725918227,0.970610982920909,5,5
1,"10298863598226186405623986721223267936701",245,1809,4.39235938221207,0.977782911497423,5,5
2,"10298863598226186405623986721223267936701",245,1809,4.19012111933213,0.978184441712572,5,5
3,"10298863598226186405623986721223267936701",245,1809,3.83575885941159,0.980184147746007,5,5
4,"10298863598226186405623986721223267936701",245,1809,4.68785137192618,0.975152491336084,5,5
5,"10298863598226186405623986721223267936701",245,1809,3.16018218719692,0.983251545234334,5,5
1,"57983463025235719752977300624770435678",404,1809,5.53785018440747,0.984809384683975,5,5
2,"57983463025235719752977300624770435678",404,1809,4.60463257855647,0.984442690423565,5,5
3,"57983463025235719752977300624770435678",404,1809,4.97646513019062,0.984937116518018,5,5
4,"57983463025235719752977300624770435678",404,1809,5.42526642114148,0.976600322507602,5,5
5,"57983463025235719752977300624770435678",404,1809,6.70412157034898,0.981553750808637,5,5
1,"5732504015535964551179003043482710",666,1809,5.55849369854809,0.989503682374321,5,5
2,"5732504015535964551179003043482710",666,1809,9.06157518384392,0.983206319608884,5,5
3,"5732504015535964551179003043482710",666,1809,8.75755949979936,0.990234626266738,5,5
4,"5732504015535964551179003043482710",666,1809,9.8401868684207,0.982323197598397,5,5
5,"5732504015535964551179003043482710",666,1809,8.16295631837849,0.985437654183477,5,5
1,"1490",2,2981,0,0.490587767028596,5,5
2,"1490",2,2981,0,0.187947349876963,5,5
3,"1490",2,2981,0,0.159223781253091,5,5
4,"1490",2,2981,0,0.423109076932616,5,5
5,"1490",2,2981,0,0.487623674077612,5,5
1,"740530",3,2981,0.333589066903825,0.566593682160786,5,5
2,"740530",3,2981,0.138617291852924,0.593467674788364,5,5
3,"740530",3,2981,-0.0989530541873305,0.55203316633209,5,5
4,"740530",3,2981,0.204883637602523,0.468270870382151,5,5
5,"740530",3,2981,0.37514320703325,0.493040514559334,5,5
1,"27511251048",5,2981,0.853952332152852,0.698639184251011,5,5
2,"27511251048",5,2981,0.273760887118398,0.745461950060323,5,5
3,"27511251048",5,2981,0.188565174410476,0.646465971841567,5,5
4,"27511251048",5,2981,0.984831927878671,0.650744213520022,5,5
5,"27511251048",5,2981,-0.113894933721449,0.738523676902165,5,5
1,"10537716254525879",8,2981,1.5532416949943,0.650626505045204,5,5
2,"10537716254525879",8,2981,0.962477018495947,0.801845884946605,5,5
3,"10537716254525879",8,2981,0.7363906259093,0.76036118721713,5,5
4,"10537716254525879",8,2981,0.252551019445705,0.803458693609229,5,5
5,"10537716254525879",8,2981,0.364457142091656,0.760740420066212,5,5
1,"187941043080534958038637",13,2981,0.669557887956349,0.845751596182059,5,5
2,"187941043080534958038637",13,2981,0.925278180187525,0.842543758913238,5,5
3,"187941043080534958038637",13,2981,0.938266201617043,0.888932601320158,5,5
4,"187941043080534958038637",13,2981,-0.227473054102164,0.900415817003158,5,5
5,"187941043080534958038637",13,2981,1.25734410358569,0.853223045968985,5,5
1,"45860409960805718632302037417080",21,2981,1.20649368095781,0.913746132978392,5,5
2,"45860409960805718632302037417080",21,2981,0.641765357234395,0.924309962199375,5,5
3,"45860409960805718632302037417080",21,2981,1.16699054253597,0.918574206022015,5,5
4,"45860409960805718632302037417080",21,2981,2.9776201238542,0.851314728267285,5,5
5,"45860409960805718632302037417080",21,2981,1.06968690389736,0.91743110593864,5,5
1,"27171422745226093758665344291116380468561",34,2981,0.799710480103471,0.94835017393509,5,5
2,"27171422745226093758665344291116380468561",34,2981,1.42941721406309,0.941809588874456,5,5
3,"27171422745226093758665344291116380468561",34,2981,1.49968534430988,0.94606397376834,5,5
4,"27171422745226093758665344291116380468561",34,2981,2.8772553954107,0.929682690136041,5,5
5,"27171422745226093758665344291116380468561",34,2981,1.0386387574266,0.940468207402333,5,5
1,"935681875360031342593009286274326343915798205179",55,2981,1.95424295607943,0.955472774513662,5,5
2,"935681875360031342593009286274326343915798205179",55,2981,1.99557063972897,0.95924754801206,5,5
3,"935681875360031342593009286274326343915798205179",55,2981,2.89611976652964,0.946237948244506,5,5
4,"935681875360031342593009286274326343915798205179",55,2981,1.31918777541302,0.965992491189588,5,5
5,"935681875360031342593009286274326343915798205179",55,2981,1.39048924137852,0.967242946803534,5,5
1,"75285649203643578377571111424104774420038155743700838",91,2981,0.976491624739071,0.977730704390695,5,5
2,"75285649203643578377571111424104774420038155743700838",91,2981,1.59666190006376,0.976931051979545,5,5
3,"75285649203643578377571111424104774420038155743700838",91,2981,1.92606373821441,0.977211481730261,5,5
4,"75285649203643578377571111424104774420038155743700838",91,2981,1.48005918197097,0.974120002552226,5,5
5,"75285649203643578377571111424104774420038155743700838",91,2981,3.24270719162118,0.961368101070843,5,5
1,"2828164621963887864651400379469695077172025321118049124",149,2981,1.90485914426028,0.984047125701961,5,5
2,"2828164621963887864651400379469695077172025321118049124",149,2981,2.95953369407711,0.979347789269421,5,5
3,"2828164621963887864651400379469695077172025321118049124",149,2981,3.24165619778781,0.98172874138244,5,5
4,"2828164621963887864651400379469695077172025321118049124",149,2981,2.22786477460607,0.982173692921096,5,5
5,"2828164621963887864651400379469695077172025321118049124",149,2981,2.27144083717309,0.979387625598375,5,5
1,"888560821061072949885591730393134962879488880262573257",245,2981,3.51825413430873,0.980325917436845,5,5
2,"888560821061072949885591730393134962879488880262573257",245,2981,4.42261132398072,0.982595462867196,5,5
3,"888560821061072949885591730393134962879488880262573257",245,2981,2.82367087554828,0.984513458321128,5,5
4,"888560821061072949885591730393134962879488880262573257",245,2981,3.19822689051961,0.987504784016765,5,5
5,"888560821061072949885591730393134962879488880262573257",245,2981,2.63177037766911,0.984010215205077,5,5
1,"19757629066537948537642793794420614670363183265700897",404,2981,3.92136420831749,0.985169744960845,5,5
2,"19757629066537948537642793794420614670363183265700897",404,2981,4.55921961361776,0.983078225158757,5,5
3,"19757629066537948537642793794420614670363183265700897",404,2981,4.61018700571858,0.983545458033947,5,5
4,"19757629066537948537642793794420614670363183265700897",404,2981,4.71684987325505,0.981445610863659,5,5
5,"19757629066537948537642793794420614670363183265700897",404,2981,4.35513822848656,0.979296699740197,5,5
1,"24588355491462891416850875000821626942736974076816",666,2981,5.59275787369785,0.989036344573442,5,5
2,"24588355491462891416850875000821626942736974076816",666,2981,5.6364315536863,0.9859779498042,5,5
3,"24588355491462891416850875000821626942736974076816",666,2981,6.21305972649041,0.983730010518366,5,5
4,"24588355491462891416850875000821626942736974076816",666,2981,5.44590482298311,0.988491464616394,5,5
5,"24588355491462891416850875000821626942736974076816",666,2981,6.22359330669306,0.98177510456755,5,5
1,"2457",2,4915,0,0.271723759661964,5,5
2,"2457",2,4915,0,0.484153291613586,5,5
3,"2457",2,4915,0,0.499922983703633,5,5
4,"2457",2,4915,0,0.499576751882718,5,5
5,"2457",2,4915,0,0.494637608417357,5,5
1,"2013102",3,4915,-0.158879433879169,0.477601131752509,5,5
2,"2013102",3,4915,0.278126671695558,0.397860764222712,5,5
3,"2013102",3,4915,-0.327449126155084,0.645838998477681,5,5
4,"2013102",3,4915,0.169473136591366,0.439878918211839,5,5
5,"2013102",3,4915,0.371786091096219,0.525010302300864,5,5
1,"203041350255",5,4915,0.374672007414897,0.73586225239033,5,5
2,"203041350255",5,4915,0.66917993380298,0.59116301644746,5,5
3,"203041350255",5,4915,-0.13500140069514,0.690289385473704,5,5
4,"203041350255",5,4915,1.03854382394347,0.448953056487241,5,5
5,"203041350255",5,4915,0.602645372528988,0.644087058840575,5,5
1,"345848735290480280",8,4915,0.305146137254445,0.827957764188561,5,5
2,"345848735290480280",8,4915,-0.0452220486694309,0.819116682483191,5,5
3,"345848735290480280",8,4915,0.774669575570266,0.739904190154291,5,5
4,"345848735290480280",8,4915,-0.101808749861994,0.827002273646911,5,5
5,"345848735290480280",8,4915,1.12901330434073,0.730306067853406,5,5
1,"72099529606296233764435488",13,4915,1.21258112633067,0.882657838389964,5,5
2,"72099529606296233764435488",13,4915,1.0083820422606,0.855493956776906,5,5
3,"72099529606296233764435488",13,4915,1.47426456073659,0.785852348520991,5,5
4,"72099529606296233764435488",13,4915,1.6948075026143,0.79105211794815,5,5
5,"72099529606296233764435488",13,4915,0.323358861755634,0.875989357221287,5,5
1,"795264655209883111828938806720118346",21,4915,0.979655731100459,0.902942453034237,5,5
2,"795264655209883111828938806720118346",21,4915,1.05266004983229,0.906786934343659,5,5
3,"795264655209883111828938806720118346",21,4915,1.55651342829892,0.89672534821363,5,5
4,"795264655209883111828938806720118346",21,4915,1.18684510255293,0.916648083544364,5,5
5,"795264655209883111828938806720118346",21,4915,2.19129111947034,0.875908387656281,5,5
1,"141292283414195594344569190834295374875238834687",34,4915,1.68805790666073,0.936129708606845,5,5
2,"141292283414195594344569190834295374875238834687",34,4915,1.0657004621508,0.943427732282992,5,5
3,"141292283414195594344569190834295374875238834687",34,4915,1.85603908133346,0.937598420348364,5,5
4,"141292283414195594344569190834295374875238834687",34,4915,1.09878693344103,0.949684576767406,5,5
5,"141292283414195594344569190834295374875238834687",34,4915,1.88345093419827,0.946472121694441,5,5
1,"9262674262626306649058907414943204909038726534981655376173",55,4915,1.29221374898294,0.966163042319637,5,5
2,"9262674262626306649058907414943204909038726534981655376173",55,4915,1.5858275577758,0.960410808774601,5,5
3,"9262674262626306649058907414943204909038726534981655376173",55,4915,2.53228844776933,0.951880275983686,5,5
4,"9262674262626306649058907414943204909038726534981655376173",55,4915,2.16378085605418,0.963284897168445,5,5
5,"9262674262626306649058907414943204909038726534981655376173",55,4915,1.61438593466232,0.966161303709346,5,5
1,"3086842850788605285980543046336023702763208640853845007616989117082",91,4915,1.47823199417361,0.973517943389607,5,5
2,"3086842850788605285980543046336023702763208640853845007616989117082",91,4915,2.25500175838218,0.975738728268665,5,5
3,"3086842850788605285980543046336023702763208640853845007616989117082",91,4915,1.65098718502878,0.979360501878837,5,5
4,"3086842850788605285980543046336023702763208640853845007616989117082",91,4915,1.60696101045227,0.978291836086305,5,5
5,"3086842850788605285980543046336023702763208640853845007616989117082",91,4915,1.99458880310224,0.978465117578695,5,5
1,"43712428720929552424400738428276333609657956903974674363123733151801531",149,4915,2.43603181643193,0.980927403706345,5,5
2,"43712428720929552424400738428276333609657956903974674363123733151801531",149,4915,2.37262939771908,0.984041834275253,5,5
3,"43712428720929552424400738428276333609657956903974674363123733151801531",149,4915,2.20687453690421,0.984635942249162,5,5
4,"43712428720929552424400738428276333609657956903974674363123733151801531",149,4915,2.10422188395149,0.982237653538434,5,5
5,"43712428720929552424400738428276333609657956903974674363123733151801531",149,4915,2.10694664618058,0.981617218037254,5,5
1,"4052",2,8104,0,0.0933992110461337,5,5
2,"4052",2,8104,0,0.112530654063804,5,5
3,"4052",2,8104,0,0.272869984135167,5,5
4,"4052",2,8104,0,0.173172255252303,5,5
5,"4052",2,8104,0,0.486774808779061,5,5
1,"5472901",3,8104,0.364041136809534,0.555714994313802,5,5
2,"5472901",3,8104,0.264315794620521,0.486929388580243,5,5
3,"5472901",3,8104,-0.33373723286601,0.601762447267458,5,5
4,"5472901",3,8104,0.378353506941669,0.343286260596452,5,5
5,"5472901",3,8104,0.161992137830971,0.608973643717555,5,5
1,"1499480694270",5,8104,1.02802839653307,0.410501492687852,5,5
2,"1499480694270",5,8104,0.802545777461552,0.620954461448358,5,5
3,"1499480694270",5,8104,0.0479763998478105,0.654362792580949,5,5
4,"1499480694270",5,8104,0.0916830752400508,0.72876077795178,5,5
5,"1499480694270",5,8104,0.072722196398829,0.735011393103865,5,5
1,"11394403868787491503",8,8104,0.771201714834417,0.708648136905325,5,5
2,"11394403868787491503",8,8104,0.421451182975562,0.783252655020762,5,5
3,"11394403868787491503",8,8104,1.26535900023715,0.702927039795589,5,5
4,"11394403868787491503",8,8104,1.03477708645588,0.799819675170464,5,5
5,"11394403868787491503",8,8104,-0.0321346897145984,0.796373209481089,5,5
1,"28223100007589937424532896729",13,8104,1.40199673009339,0.83656024251366,5,5
2,"28223100007589937424532896729",13,8104,0.801267737525638,0.884651888480358,5,5
3,"28223100007589937424532896729",13,8104,1.95537857936292,0.82000500770341,5,5
4,"28223100007589937424532896729",13,8104,1.23515204729605,0.846926590551849,5,5
5,"28223100007589937424532896729",13,8104,0.833031492506307,0.861371549179521,5,5
1,"15131456880284255011982969449650291766307",21,8104,0.752073281067775,0.916995184272766,5,5
2,"15131456880284255011982969449650291766307",21,8104,0.768575801267763,0.91402284248501,5,5
3,"15131456880284255011982969449650291766307",21,8104,1.5818786840165,0.900764335601641,5,5
4,"15131456880284255011982969449650291766307",21,8104,1.49044667198485,0.900266001506574,5,5
5,"15131456880284255011982969449650291766307",21,8104,3.0913750430375,0.867117404638027,5,5
1,"1079125320576503300975324257017315141370720950569324109",34,8104,1.38626757288227,0.94438047607168,5,5
2,"1079125320576503300975324257017315141370720950569324109",34,8104,1.63658830452137,0.939549705019349,5,5
3,"1079125320576503300975324257017315141370720950569324109",34,8104,0.50026481994163,0.954701022687296,5,5
4,"1079125320576503300975324257017315141370720950569324109",34,8104,1.53202749644336,0.941412702244952,5,5
5,"1079125320576503300975324257017315141370720950569324109",34,8104,2.32328077159318,0.941950655788666,5,5
1,"352858928787089427431627844382555386400222678817277594125275508457225",55,8104,1.18432212422227,0.966808768828526,5,5
2,"352858928787089427431627844382555386400222678817277594125275508457225",55,8104,0.71086977802975,0.96867246647482,5,5
3,"352858928787089427431627844382555386400222678817277594125275508457225",55,8104,2.4145087597913,0.96411568172494,5,5
4,"352858928787089427431627844382555386400222678817277594125275508457225",55,8104,1.41962136419761,0.966057735129399,5,5
5,"352858928787089427431627844382555386400222678817277594125275508457225",55,8104,1.58436422965639,0.960479889277497,5,5
1,"5510052498418010467613122556971412040970759206972052765854922461006356984197700137",91,8104,0.942223952941887,0.979811134910526,5,5
2,"5510052498418010467613122556971412040970759206972052765854922461006356984197700137",91,8104,1.96955033121209,0.973309129636541,5,5
3,"5510052498418010467613122556971412040970759206972052765854922461006356984197700137",91,8104,1.42572340832713,0.980247557907128,5,5
4,"5510052498418010467613122556971412040970759206972052765854922461006356984197700137",91,8104,1.52009053077761,0.978763427369176,5,5
5,"5510052498418010467613122556971412040970759206972052765854922461006356984197700137",91,8104,1.96942152473651,0.978813705393556,5,5
1,"892025588908664205693955231722974525851890115675932130831689358563203169969077346472927916",149,8104,2.48512303949963,0.981422802920377,5,5
2,"892025588908664205693955231722974525851890115675932130831689358563203169969077346472927916",149,8104,1.54194159316687,0.985683614248725,5,5
3,"892025588908664205693955231722974525851890115675932130831689358563203169969077346472927916",149,8104,2.38459379045786,0.983300143543607,5,5
4,"892025588908664205693955231722974525851890115675932130831689358563203169969077346472927916",149,8104,4.27270306883088,0.978660465527608,5,5
5,"892025588908664205693955231722974525851890115675932130831689358563203169969077346472927916",149,8104,2.004665579165,0.982420141078126,5,5
1,"6680",2,13360,0,0.247397002402381,5,5
2,"6680",2,13360,0,0.413339925687547,5,5
3,"6680",2,13360,0,0.230415385546273,5,5
4,"6680",2,13360,0,0.408474622611065,5,5
5,"6680",2,13360,0,0.485768033543691,5,5
1,"14874133",3,13360,-0.315298502249926,0.551060666839973,5,5
2,"14874133",3,13360,-0.38489554399387,0.599677617071247,5,5
3,"14874133",3,13360,0.245696890582814,0.434469425669619,5,5
4,"14874133",3,13360,0.384329656270909,0.0604786945569937,5,5
5,"14874133",3,13360,-0.350238709470688,0.595311738050844,5,5
1,"11070272674310",5,13360,0.599299769712863,0.696975980673384,5,5
2,"11070272674310",5,13360,0.573179113035412,0.677557314263688,5,5
3,"11070272674310",5,13360,-0.0834608227386561,0.788554627272401,5,5
4,"11070272674310",5,13360,0.116423695748595,0.679166057854351,5,5
5,"11070272674310",5,13360,-0.171754012415581,0.722780419699523,5,5
1,"375809646482361468434",8,13360,1.0387903119016,0.755753321201908,5,5
2,"375809646482361468434",8,13360,0.546438057233633,0.795675669618846,5,5
3,"375809646482361468434",8,13360,0.908165024289831,0.817931296837463,5,5
4,"375809646482361468434",8,13360,0.258545602925703,0.808665446054,5,5
5,"375809646482361468434",8,13360,0.568876528406267,0.760894405052171,5,5
1,"11161220111206988689882877294459",13,13360,1.55607793705837,0.819732970436373,5,5
2,"11161220111206988689882877294459",13,13360,0.390153376044117,0.860914451038044,5,5
3,"11161220111206988689882877294459",13,13360,0.618861114391919,0.860768896339058,5,5
4,"11161220111206988689882877294459",13,13360,0.339212360063584,0.872660435117788,5,5
5,"11161220111206988689882877294459",13,13360,-0.344948579566327,0.907720046434078,5,5
1,"303918374583125303736861252813398920549915027",21,13360,1.8339153375162,0.898409038958012,5,5
2,"303918374583125303736861252813398920549915027",21,13360,1.24863923364298,0.919518425723403,5,5
3,"303918374583125303736861252813398920549915027",21,13360,0.951012983012536,0.903079888127936,5,5
4,"303918374583125303736861252813398920549915027",21,13360,1.34640035357728,0.913773261859514,5,5
5,"303918374583125303736861252813398920549915027",21,13360,1.01425770803748,0.923740296353401,5,5
1,"10501890127421458771880235643734865856327000346717030539469118",34,13360,0.687147235954945,0.955809806285632,5,5
2,"10501890127421458771880235643734865856327000346717030539469118",34,13360,1.43211841503652,0.949225702786045,5,5
3,"10501890127421458771880235643734865856327000346717030539469118",34,13360,1.53409196390135,0.925905688622754,5,5
4,"10501890127421458771880235643734865856327000346717030539469118",34,13360,1.18572078518502,0.950541969952311,5,5
5,"10501890127421458771880235643734865856327000346717030539469118",34,13360,3.25989427539519,0.919524330829359,5,5
1,"34221843740239941610911541917778162394505605150510851917343726920330155373319999",55,13360,1.09754541833886,0.967929145451612,5,5
2,"34221843740239941610911541917778162394505605150510851917343726920330155373319999",55,13360,1.50144533268172,0.963505436731328,5,5
3,"34221843740239941610911541917778162394505605150510851917343726920330155373319999",55,13360,1.74555226388819,0.964372501254975,5,5
4,"34221843740239941610911541917778162394505605150510851917343726920330155373319999",55,13360,2.46693263700895,0.954590362687798,5,5
5,"34221843740239941610911541917778162394505605150510851917343726920330155373319999",55,13360,1.54288583733021,0.964575762397361,5,5
1,"208690535675937861429612537923066721780794238242066863735777428134537389369731188850718539666048153",91,13360,1.88578560312348,0.976710250905375,5,5
2,"208690535675937861429612537923066721780794238242066863735777428134537389369731188850718539666048153",91,13360,1.66416162711507,0.976011465093765,5,5
3,"208690535675937861429612537923066721780794238242066863735777428134537389369731188850718539666048153",91,13360,1.41099910542237,0.981129533597476,5,5
4,"208690535675937861429612537923066721780794238242066863735777428134537389369731188850718539666048153",91,13360,2.33082486865687,0.976371811018681,5,5
5,"208690535675937861429612537923066721780794238242066863735777428134537389369731188850718539666048153",91,13360,1.93539833660852,0.974908229947291,5,5
1,"19931991420435245256208305300215083853164468002424732431073126866865449054221462628385695701653728857255322062713",149,13360,3.18270878061554,0.984732735128545,5,5
2,"19931991420435245256208305300215083853164468002424732431073126866865449054221462628385695701653728857255322062713",149,13360,2.94513217247299,0.982398122915845,5,5
3,"19931991420435245256208305300215083853164468002424732431073126866865449054221462628385695701653728857255322062713",149,13360,1.99786698382378,0.984677180070996,5,5
4,"19931991420435245256208305300215083853164468002424732431073126866865449054221462628385695701653728857255322062713",149,13360,3.82541182762344,0.981859167144752,5,5
5,"19931991420435245256208305300215083853164468002424732431073126866865449054221462628385695701653728857255322062713",149,13360,2.13638422897794,0.983912339990677,5,5
1,"11013",2,22027,0,0.250270900254157,5,5
2,"11013",2,22027,0,0.173304421504812,5,5
3,"11013",2,22027,0,0.251424603888521,5,5
4,"11013",2,22027,0,0.462715307634444,5,5
5,"11013",2,22027,0,0.336471459954298,5,5
1,"40432394",3,22027,-0.185778844186329,0.57485746747427,5,5
2,"40432394",3,22027,-0.006474404581947,0.534468305837335,5,5
3,"40432394",3,22027,-0.216318884090768,0.622300292552756,5,5
4,"40432394",3,22027,0.256113998695861,0.421866122945325,5,5
5,"40432394",3,22027,0.362455173402401,0.338809795394072,5,5
1,"81776034764305",5,22027,0.385347369292799,0.713900573729115,5,5
2,"81776034764305",5,22027,0.431062353024109,0.735551468261745,5,5
3,"81776034764305",5,22027,0.996585254686691,0.616375080716271,5,5
4,"81776034764305",5,22027,-0.0627917060903,0.764136299629499,5,5
5,"81776034764305",5,22027,-0.955531389014194,0.753587146910002,5,5
1,"12419837753987741600396",8,22027,0.609227731742533,0.781230221034257,5,5
2,"12419837753987741600396",8,22027,0.326031337097763,0.837631457015977,5,5
3,"12419837753987741600396",8,22027,1.15519374169771,0.791154078931623,5,5
4,"12419837753987741600396",8,22027,0.251186885119345,0.806024321311058,5,5
5,"12419837753987741600396",8,22027,1.66903844903319,0.704742689931695,5,5
1,"4451708035923327245230388365540025",13,22027,2.02248263694463,0.805543057039975,5,5
2,"4451708035923327245230388365540025",13,22027,0.363500202057202,0.881523886347327,5,5
3,"4451708035923327245230388365540025",13,22027,0.793271104508438,0.842233278671236,5,5
4,"4451708035923327245230388365540025",13,22027,0.927167108581006,0.8437805198892,5,5
5,"4451708035923327245230388365540025",13,22027,0.618574638705684,0.839787137759336,5,5
1,"6335434215208560309748993722282720056963261636457",21,22027,1.64552322016132,0.904918209672591,5,5
2,"6335434215208560309748993722282720056963261636457",21,22027,1.70897108569654,0.874657708711943,5,5
3,"6335434215208560309748993722282720056963261636457",21,22027,0.850461182160863,0.912208585125645,5,5
4,"6335434215208560309748993722282720056963261636457",21,22027,2.09798076548414,0.856751134464214,5,5
5,"6335434215208560309748993722282720056963261636457",21,22027,1.46711435902544,0.919075191460187,5,5
1,"119833185866224936342780113245647715235089935126925541190070127851724",34,22027,1.57096984792759,0.93568868950375,5,5
2,"119833185866224936342780113245647715235089935126925541190070127851724",34,22027,1.02613964500011,0.948572579063352,5,5
3,"119833185866224936342780113245647715235089935126925541190070127851724",34,22027,1.47713403158487,0.946490725261674,5,5
4,"119833185866224936342780113245647715235089935126925541190070127851724",34,22027,1.12810750784085,0.947093315516816,5,5
5,"119833185866224936342780113245647715235089935126925541190070127851724",34,22027,1.15812669929918,0.944718313932639,5,5
1,"6252312279634078017049585117872160752348308036320815863467631219354030182856442634464170859",55,22027,0.996541875047342,0.969339405244098,5,5
2,"6252312279634078017049585117872160752348308036320815863467631219354030182856442634464170859",55,22027,2.88196822666409,0.964053639424093,5,5
3,"6252312279634078017049585117872160752348308036320815863467631219354030182856442634464170859",55,22027,1.57861939741321,0.963108382511499,5,5
4,"6252312279634078017049585117872160752348308036320815863467631219354030182856442634464170859",55,22027,1.19246710038929,0.963771707895548,5,5
5,"6252312279634078017049585117872160752348308036320815863467631219354030182856442634464170859",55,22027,0.986906467368307,0.969091992242054,5,5
1,"79254661895161645763690523849748209612303872164473502930713503329588848632880899066928464891272180508312416364281547",91,22027,0.914121994853357,0.981934124854743,5,5
2,"79254661895161645763690523849748209612303872164473502930713503329588848632880899066928464891272180508312416364281547",91,22027,0.827539875161877,0.981154086124701,5,5
3,"79254661895161645763690523849748209612303872164473502930713503329588848632880899066928464891272180508312416364281547",91,22027,2.38210772911761,0.970834357531005,5,5
4,"79254661895161645763690523849748209612303872164473502930713503329588848632880899066928464891272180508312416364281547",91,22027,1.40859674657201,0.980585247684103,5,5
5,"79254661895161645763690523849748209612303872164473502930713503329588848632880899066928464891272180508312416364281547",91,22027,1.51034839100955,0.979082249043753,5,5
1,"230150499596153851522920758170536478105335825597814800155367965964507225174338792085473284440514702321390763359026849849468046697729930887",149,22027,1.93303173758817,0.986660516592503,5,5
2,"230150499596153851522920758170536478105335825597814800155367965964507225174338792085473284440514702321390763359026849849468046697729930887",149,22027,2.24428451128826,0.984484019207297,5,5
3,"230150499596153851522920758170536478105335825597814800155367965964507225174338792085473284440514702321390763359026849849468046697729930887",149,22027,1.43811497607755,0.986922591930201,5,5
4,"230150499596153851522920758170536478105335825597814800155367965964507225174338792085473284440514702321390763359026849849468046697729930887",149,22027,1.67005809900127,0.986916210908106,5,5
5,"230150499596153851522920758170536478105335825597814800155367965964507225174338792085473284440514702321390763359026849849468046697729930887",149,22027,1.99797775883216,0.985716038758188,5,5
1,"18158",2,36316,0,0.206412217385544,5,5
2,"18158",2,36316,0,0.48227312499608,5,5
3,"18158",2,36316,0,0.374283036987287,5,5
4,"18158",2,36316,0,0.435751569355944,5,5
5,"18158",2,36316,0,0.309570065919519,5,5
1,"109904321",3,36316,-0.187356888144613,0.627026013754194,5,5
2,"109904321",3,36316,0.38032549348173,0.629373037027443,5,5
3,"109904321",3,36316,0.335134809118414,0.620941991531762,5,5
4,"109904321",3,36316,0.381425451581553,0.513721700369659,5,5
5,"109904321",3,36316,-0.124876811938898,0.537433952703176,5,5
1,"604114300520427",5,36316,0.667021868601141,0.762455094122414,5,5
2,"604114300520427",5,36316,0.0916111256644608,0.740671893932566,5,5
3,"604114300520427",5,36316,0.870726361070755,0.556172198312469,5,5
4,"604114300520427",5,36316,0.148821914715865,0.728619976253042,5,5
5,"604114300520427",5,36316,0.564304708711257,0.586138479832416,5,5
1,"410744609772041688151165",8,36316,1.07440070019035,0.787468437243493,5,5
2,"410744609772041688151165",8,36316,0.285164025858244,0.818746506734264,5,5
3,"410744609772041688151165",8,36316,0.840933467374231,0.780473939750819,5,5
4,"410744609772041688151165",8,36316,0.630536890568547,0.734447751347745,5,5
