"community_name","s0","n0","nparts","ncomparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div","lognparts"
"10_31258",10,31258,2.17426149417588e+28,5000,0.663273594805782,0.391457996643901,0.853480434156714,0.151497395866658,0.0877277860268542,65.2490716678085
"10_3295",10,3295,3.646122043151e+19,5000,0.668356471656101,0.448197512359886,0.856949472244981,0.150779787556904,0.0862680489586779,45.0427809157458
"10_348",10,348,87639405628,4997,0.629464975541161,0.502104877108959,0.842718373588323,0.15680672771479,0.0903630351500938,25.196496569679
"10_37",10,37,2112,4994,0.221156725111025,0.352460756546209,0.760163677423129,0.180936042169522,0.116665339822358,7.65539064482615
"10_40135",10,40135,2.06009353898945e+29,4999,0.660866360211516,0.449960299995778,0.853632631432416,0.149602717354235,0.0847727172072804,67.4977190858744
"10_4231",10,4231,3.42426011097577e+20,5000,0.662222112616428,0.460059169438522,0.851221532987305,0.152509383124557,0.0871449658741942,47.2825872822657
"10_446",10,446,745734660665,5000,0.625814692913156,0.494148275267911,0.844666969187341,0.156334080717489,0.0905185567507118,27.3376356911254
"10_47",10,47,10936,4998,0.337255931804203,0.372519465986283,0.780553794572495,0.180646726775817,0.115377524907069,9.29981537840379
"10_5432",10,5432,3.21859961857521e+21,4999,0.657422102767115,0.445276941821248,0.850028688075534,0.152914824496564,0.0878868836045687,49.5232333167708
"10_573",10,573,6607141311136,4999,0.642342476663297,0.501086589846125,0.848628794038897,0.155007266723851,0.0892973053966862,29.5191721968414
"10_61",10,61,70760,4999,0.424736482998801,0.434744115287179,0.793018955163814,0.178616051079068,0.112746150719901,11.1670491482737
"10_6975",10,6975,3.03498081892848e+22,5000,0.653797211284758,0.431766920004599,0.85352084260715,0.150891928315412,0.0866959812767521,51.7670771504028
"10_736",10,736,59338890244082,5000,0.646051897136995,0.489639543761552,0.846594830022327,0.154719293478261,0.0889435810243946,31.7142860289662
"10_78",10,78,440725,4999,0.480039666464308,0.422600622903809,0.814319430943366,0.174165602351239,0.108558536973819,12.9961763771539
"10_8956",10,8956,2.86499922758379e+23,5000,0.676733881205226,0.444747782948687,0.854257413449701,0.150072755694506,0.0856051752498587,54.0120252194255
"10_944",10,944,532690337273894,4999,0.653098029408173,0.477844991122723,0.850621328995318,0.153121937946911,0.0877874399396918,33.9089613905353
"13_100",13,100,7520910,5000,0.582709708336176,0.593965369623353,0.824995891834572,0.167218,0.0990790720175729,15.8331976992431
"13_11499",13,11499,1.8535215849053e+30,5000,0.729737950128356,0.602921225066628,0.868721116164451,0.13858316375337,0.0711614039223466,69.6946401788466
"13_1212",13,1212,4613790845293954048,4998,0.714298073890757,0.612238269493674,0.863663203933429,0.142714181382124,0.0758678556081905,42.9755815021648
"13_128",13,128,81883121,5000,0.595773886046472,0.586976637942433,0.829891668371103,0.16453125,0.0961407404719889,18.2208034347872
"13_14765",13,14765,3.69516613474684e+31,4998,0.72748704383823,0.599678485115865,0.867824760369226,0.137529742679327,0.0707115201598641,72.6871633982473
"13_1557",13,1557,87043152317061316608,5000,0.712535460563311,0.612674997562012,0.86244626259962,0.142872190109184,0.0754749629286581,45.9129356732226
"13_165",13,165,1050020234,4998,0.625954536685391,0.606116495436264,0.838088243054632,0.160315035104951,0.0922669455711877,20.7720752714064
"13_18",13,18,7,21,0.376486175491484,0.484212423431556,0.619914824199893,0.103174603174603,0.0677017805698125,1.94591014905531
"13_18959",13,18959,7.38054631217854e+32,5000,0.714838260436193,0.564367384054068,0.865305510731886,0.141699203544491,0.07499894318388,75.6815706377225
"13_1999",13,1999,1.65466677256672e+21,4999,0.719831323442275,0.58694248203454,0.868633522718377,0.139755114604712,0.072547437677585,48.85788659555
"13_211",13,211,13490164887,4998,0.650593930445385,0.635158126514869,0.846898579403912,0.156113630286238,0.0872163670198235,23.3252267299972
"13_23",13,23,42,857,-0.0250933093227703,0.433188404400239,0.673934326822576,0.141494596925575,0.0949449808622709,3.73766961828337
"13_24344",13,24344,1.47582757170148e+34,5000,0.726564744160621,0.574363102443188,0.868705682049357,0.138223997699639,0.071871806843155,78.6771120598112
"13_2566",13,2566,3.17516004933144e+22,4999,0.717255967825945,0.59152707366506,0.867683685110747,0.140947675115693,0.0740821433480053,51.8122300861814
"13_271",13,271,194940071008,4999,0.654297482990604,0.616855174668637,0.847275005419149,0.154212392293957,0.0854274947962213,25.9959580201111
"13_29",13,29,227,4564,0.14365590492207,0.361905015494615,0.723071337237723,0.164420200066487,0.108929434201374,5.4249500174814
"13_31258",13,31258,2.95345770900893e+35,4999,0.724223390806697,0.581733967125301,0.866636989717528,0.139611510503521,0.0725403955636111,81.6734548435136
"13_3295",13,3295,6.17479858768239e+23,4998,0.724466173341116,0.62017901784852,0.865766923144116,0.139135289927807,0.0719653380983061,54.7799334034658
"13_348",13,348,2992725849744,4996,0.685484567574715,0.646760179910137,0.855708012096743,0.148974927068091,0.0804343583338751,28.7272057434585
"13_37",13,37,1436,4988,0.276765030198981,0.445782723389548,0.757050522288719,0.173231972951299,0.112895759721735,7.26961674960817
"13_40135",13,40135,5.91397024748605e+36,5000,0.714664821447748,0.577417964414743,0.864241623392521,0.141384317926996,0.0737795695087676,84.6703807383419
"13_4231",13,4231,1.20912249843793e+25,4999,0.706468514578949,0.590732640286454,0.866437311660674,0.140595219020169,0.0731234405892846,57.7545222134668
"13_446",13,446,47358519537640,4999,0.673308141564735,0.620494945677486,0.855214442396483,0.149621404101448,0.0821832861784429,31.488767846253
"13_47",13,47,9624,4997,0.320818148520867,0.450647523731796,0.775750582736547,0.179690793199324,0.116673612803221,9.17201525765451
"13_5432",13,5432,2.37641545596311e+26,4999,0.723299533003733,0.602188108589302,0.864969679729114,0.14056629440763,0.0731784640656241,60.7328056592635
"13_573",13,573,804280218277490,5000,0.699768327274239,0.643403733156866,0.859514517425197,0.145509598603839,0.0771957130181332,34.3209688545809
"13_61",13,61,85711,4999,0.467107523256586,0.516227580348394,0.797363572476065,0.176769780185545,0.110621118601527,11.3587364510749
"13_6975",13,6975,4.70002488676787e+27,4999,0.723082472000086,0.595341220123182,0.867216012124222,0.138716804292758,0.0715212033807741,63.7173653145982
"13_736",13,736,14118651290573552,5000,0.693762646113365,0.609674006147262,0.854783351908718,0.146277173913043,0.0779824134990546,37.1862731047489
"13_78",13,78,752368,4999,0.524598701937109,0.542830586432946,0.81351050733271,0.171888223798606,0.105607228885707,13.5309808449357
"13_8956",13,8956,9.32406256523994e+28,4999,0.729569798905258,0.59220442903407,0.867593223117703,0.138842105178517,0.0714167400053847,66.704981035113
"13_944",13,944,250839977618562208,5000,0.710762454115876,0.621342688963039,0.862134738864299,0.143115466101695,0.0749487126958929,40.0635915913595
"149_1212",149,1212,2.63235366805535e+32,4999,0.867345285421137,0.860431194913322,0.919297742819966,0.123923959709434,0.0586967871895028,74.6506013526068
"149_14765",149,14765,1.28715745047594e+117,4999,0.939256608005092,0.940942710863858,0.957750710805052,0.0638567266450242,0.015594991393139,269.654892140577
"149_165",149,165,231,4544,0.52678977949656,0.711379756716921,0.758334909581965,0.0296148100725565,0.020016110056107,5.44241771052179
"149_179",149,179,5604,4999,0.607831910812857,0.758320897092492,0.793441542277888,0.0469803457898283,0.0310760335165865,8.6312359074569
"149_1999",149,1999,4.29016833206544e+43,4999,0.888750748293787,0.867723446114316,0.93135844709394,0.110780335156576,0.0471103113947069,100.467484969158
"149_24344",149,24344,4.54053976194443e+142,4999,0.942108021089851,0.94569150211913,0.959091305351735,0.0600862367675638,0.0137153562438185,328.480129100437
"149_271",149,271,2291320912,4999,0.736649214830338,0.833145422723133,0.855702820142576,0.100227425558912,0.0611307995187735,21.5523943056846
"149_3295",149,3295,2.81854957782749e+57,4999,0.903886070390882,0.883882826608829,0.938879519158063,0.0968313237761361,0.0361817770546716,132.283572719192
"149_40135",149,40135,1.94422151021387e+170,5000,0.943159713354505,0.950848857460911,0.960411081493259,0.0567889423196711,0.0122602132381115,392.104327454118
"149_446",149,446,7479252856065675,5000,0.805453780447579,0.85360601962824,0.887153830857076,0.12589730941704,0.0704777342650879,36.5509092963555
"149_5432",149,5432,1.78354771150659e+74,4998,0.918886724376752,0.909267335110088,0.947191585724459,0.082981314764492,0.0265697454182085,170.969901358634
"149_736",149,736,2.3500848235953e+23,5000,0.841833638040862,0.857819600955053,0.907172655507665,0.130055706521739,0.067017197336095,53.8139085615146
"149_8956",149,8956,1.52498338205591e+94,4999,0.928992234464921,0.924232514258839,0.952533301514966,0.0733216093866384,0.0206657195265911,216.864982254428
"16_100",16,100,10643083,4999,0.596356949661018,0.615224663083619,0.824478545889182,0.168301660332066,0.100439466448445,16.1804207555458
"16_11499",16,11499,3.17783939846263e+35,4999,0.761955501075793,0.6747658283186,0.880061660098158,0.128862019033949,0.0615195701350061,81.7466797862178
"16_1212",16,1212,1.21765828438567e+21,5000,0.744996945308013,0.70038571240237,0.874705492324421,0.133649669966997,0.0653342593493277,48.5512165281083
"16_128",16,128,161410965,4999,0.612479766216643,0.628340859702172,0.833093966380144,0.164654805961192,0.0961755293557024,18.8994642482955
"16_14765",16,14765,1.33124844620908e+37,4998,0.74844235043766,0.656636962180489,0.875751680532389,0.132142338818358,0.0642139362942325,85.4817656240877
"16_1557",16,1557,4.56062444957403e+22,4998,0.753277229387984,0.700177434372405,0.874581614616336,0.134234811458302,0.0657876249509059,52.1743316007158
"16_165",16,165,3055519608,4999,0.632806007453236,0.648177921319092,0.838130137344128,0.160573932968412,0.0917597124927869,21.840215499559
"16_18",16,18,2,1,0.466666666666667,0.430095785876731,0.466666666666667,0.0555555555555556,0.0290693413202526,0.693147180559945
"16_18959",16,18959,5.59679620397727e+38,5000,0.767098376183168,0.669239518571332,0.879612026830188,0.129432090300121,0.0618982804311006,89.2204278613669
"16_1999",16,1999,1.74186222382515e+24,5000,0.759538460045998,0.690984124891766,0.877541253933578,0.131053826913457,0.0634533950484954,55.8169970163588
"16_211",16,211,60009573064,4998,0.667337483599268,0.663454726665999,0.848985031297876,0.155790278196587,0.086444211198104,24.8177699375083
"16_23",16,23,15,105,0.26608935290356,0.520616890099547,0.664871132889623,0.104347826086957,0.0691058242240406,2.70805020110221
"16_24344",16,24344,2.35858001077532e+40,4999,0.766392159402805,0.66774662758033,0.880574495762185,0.128144639772516,0.0609645029116036,92.9614634673616
"16_2566",16,2566,6.78571805435895e+25,4999,0.751054417567737,0.677785661345326,0.874232493308035,0.132374721241988,0.0645244814388904,59.4794474422155
"16_271",16,271,1398436864213,4997,0.703247780947215,0.681342085996641,0.857944290418172,0.14841672531194,0.078946629426099,27.9663762032086
"16_29",16,29,101,3217,0.146734589680075,0.51160395782081,0.708724173402497,0.139860439690009,0.0936715946969591,4.61512051684126
"16_31258",16,31258,9.95682812242981e+41,4998,0.75971411303137,0.653196852450321,0.880252821154747,0.128742302474768,0.0615491127054775,96.7042473720293
"16_3295",16,3295,2.70525956522024e+27,4999,0.757181950903905,0.688283861911759,0.877511941671923,0.13107258781043,0.0631714703261186,63.1649953761016
"16_348",16,348,36134209335192,4999,0.711539178263372,0.685612611233655,0.858587908513048,0.146910991393681,0.0773244609478917,31.218261159566
"16_37",16,37,780,4972,0.276722825259898,0.496926562549247,0.751708769129021,0.161808832162814,0.10693889020409,6.65929391968364
"16_40135",16,40135,4.20882703299235e+43,5000,0.774077367226441,0.674910194789822,0.882821741135047,0.127620530708858,0.0603035540907577,100.448342993127
"16_4231",16,4231,1.09343250880594e+29,5000,0.762153766979876,0.690745791995672,0.878219092763066,0.130692224060506,0.0624133374643884,66.8642895357152
"16_446",16,446,996003889112587,5000,0.700808318200285,0.694218983962506,0.861244809216802,0.144183856502242,0.0745244606967873,34.534772278237
"16_47",16,47,6334,4999,0.327541857026096,0.501800783904713,0.766997373943194,0.174260383991692,0.113999733644068,8.75368722709858
"16_5432",16,5432,4.45813738985924e+30,4998,0.763834711380341,0.682260924586109,0.87761980718792,0.130773075062131,0.0628693235323736,70.5722838430314
"16_573",16,573,30652968912451912,5000,0.741924999651006,0.69552746218625,0.869704189265743,0.138889703315881,0.0701815384540226,37.9615059176084
"16_61",16,61,70927,4998,0.466774082280904,0.560116752875315,0.790364049021385,0.175942508150801,0.111513768291323,11.169406458081
"16_6975",16,6975,1.83787074979967e+32,5000,0.76912980438797,0.687138673202292,0.879176445596433,0.128515182795699,0.0607904761311523,74.2913306761602
"16_736",16,736,1003684021002305920,5000,0.728935516533598,0.702132095978916,0.867394874709796,0.138272282608696,0.0694918883194755,41.4502089255104
"16_78",16,78,797402,5000,0.55429050252806,0.608565080636386,0.813193859467977,0.169566666666667,0.102420395786027,13.5891142220777
"16_8956",16,8956,7.62493940837359e+33,5000,0.770276919016584,0.683893836068129,0.88199490663523,0.129100915587316,0.0612882004124558,78.0167324448226
"16_944",16,944,33965005191995736064,5000,0.740879802980175,0.698044314637272,0.868627335761751,0.137488559322034,0.0683935774560498,44.9718624093992
"21_100",21,100,9909482,5000,0.582741646057431,0.636795446854904,0.824827697021242,0.169758,0.103103073466571,16.1090026345061
"21_11499",21,11499,1.5475810509555e+43,4997,0.794231061475235,0.735858951154542,0.891437632817049,0.118013620590826,0.051450455847297,99.4478520983645
"21_1212",21,1212,1.63812506330712e+24,5000,0.774470465887232,0.753702952171713,0.885321116742459,0.12590198019802,0.0583498008842891,55.7555945655987
"21_128",21,128,221143779,4998,0.633007333158825,0.656953619403369,0.835003938992215,0.164167229391757,0.0961370426813468,19.2143236316546
"21_14765",21,14765,2.21570676688764e+45,4999,0.803164307764492,0.744793312443873,0.892375594092574,0.116995129469511,0.0505215903253999,104.41190061945
"21_1557",21,1557,1.79780255946699e+26,4999,0.790698548876698,0.76199342681861,0.888617450622126,0.122194124117052,0.0543055089240977,60.4537775366675
"21_165",21,165,6692251510,4999,0.668173876801004,0.6863966964395,0.846117788354922,0.159273066734559,0.09017851720866,22.6242162030467
"21_18959",21,18959,3.19863027029985e+47,4997,0.809671703436527,0.750571682894721,0.893916056285529,0.116270469069775,0.0501039131398455,109.384222048359
"21_1999",21,1999,2.07869485915136e+28,4999,0.79686997016743,0.757225487580706,0.889404185744888,0.122335822842407,0.0545710823767817,65.204122829042
"21_211",21,211,223563324081,4998,0.682279604702388,0.698428872848647,0.852793253061472,0.153535347788405,0.0843045919637905,26.1329605400914
"21_23",21,23,2,1,-0.105263157894737,0.258268324414502,0.475,0.0434782608695652,0.0250158323871114,0.693147180559945
"21_24344",21,24344,4.64498451329688e+49,4999,0.807568894500047,0.745091481923726,0.894696640305014,0.116682652994615,0.0499752902639475,114.36245759491
"21_2566",21,2566,2.52103104335792e+30,4999,0.792213976029645,0.756875054308257,0.890127364500977,0.12182701544206,0.0542945124008327,70.0022207518577
"21_271",21,271,9703702688824,5000,0.714437141688856,0.716486281735617,0.86234425102666,0.146310701107011,0.076801740847056,29.9035286490985
"21_29",21,29,22,231,0.304620339403825,0.563475022432802,0.678541794258706,0.0934467831019556,0.0624281919224875,3.09104245335832
"21_31258",21,31258,6.77566366487422e+51,5000,0.800277276193553,0.738687447378324,0.893534765076161,0.116368142555506,0.050089309505509,119.34517706258
"21_3295",21,3295,3.20820230810092e+32,4999,0.789150576961105,0.750529282643634,0.889089069424368,0.120315960005355,0.0530918680344184,74.8484337274478
"21_348",21,348,506775131765502,5000,0.732019262055309,0.720427226489915,0.867732934127174,0.142714367816092,0.0737988354818141,33.8590884940428
"21_37",21,37,231,4597,0.320770401260053,0.596985633198577,0.731047983866565,0.13117250380683,0.0879563418444621,5.44241771052179
"21_40135",21,40135,9.91768023106226e+53,4997,0.801345708887712,0.728243172626587,0.892501922840751,0.118543242551984,0.0519776427977258,124.331328974959
"21_4231",21,4231,4.21735971392343e+34,5000,0.792960542594428,0.752119127454277,0.888772731927684,0.12100430158355,0.0535850945440339,79.7271024338307
"21_446",21,446,30360622314527620,4998,0.743701380154567,0.740413521741718,0.871577265512851,0.138417250308195,0.0682894306179309,37.9519228450715
"21_47",21,47,2424,4993,0.387917336264789,0.579062931148331,0.764733103752169,0.155046852828002,0.102219539102836,7.7931743471892
"21_5432",21,5432,5.67269464376737e+36,4999,0.799379630324592,0.761324318149939,0.890728931339154,0.118509195211649,0.0516702822041404,84.6287275984461
"21_573",21,573,2202650354854777088,5000,0.757261350611516,0.750050723513212,0.876535460314518,0.133451657940663,0.0643372394565419,42.2361930159324
"21_61",21,61,35741,5000,0.449521683677814,0.590078909680858,0.786818842035536,0.168252459016393,0.108510682998444,10.4840537681765
"21_6975",21,6975,7.81357626020663e+38,5000,0.798818536648058,0.758844708618839,0.891751249061646,0.118180415770609,0.0509389101292446,89.5540963006545
"21_736",21,736,1.8159434188631e+20,5000,0.773223367940865,0.746866042495228,0.880110551966244,0.13061875,0.0617096860863633,46.6483069825609
"21_78",21,78,533523,5000,0.534607031122506,0.614605870685858,0.809590134717805,0.171379487179487,0.10723142658599,13.1872574603223
"21_8956",21,8956,1.09321342988226e+41,4999,0.79462049174814,0.744434654457953,0.890524587315622,0.118713224556479,0.0518001957613165,94.4951102726792
"21_944",21,944,1.63103824269617e+22,4999,0.790572706797412,0.760881113779883,0.884631172476616,0.125427627898461,0.0575255172896721,51.1460888166249
"245_1212",245,1212,6.44788497406647e+30,4999,0.874074896858138,0.884501489167048,0.921090773532726,0.118521228998275,0.0578558886030446,70.941304955857
"245_1999",245,1999,3.63042240593266e+42,4999,0.897991949957435,0.885829032385945,0.934152703871171,0.112437795212869,0.0499239357647078,97.9979229125275
"245_271",245,271,2436,4993,0.598086118118364,0.754033367909589,0.786761500600757,0.0275507481692081,0.0183995822889277,7.79811262882979
"245_275",245,275,5604,4998,0.618281080985002,0.765660936215851,0.79802381668027,0.030545309032704,0.0201268534179464,8.6312359074569
"245_3295",245,3295,1.36540713295109e+57,4999,0.91078416430313,0.886465219630472,0.942049328966003,0.103691208651442,0.0425443302564893,131.558802950723
"245_446",245,446,4328363658647,4999,0.796022621104407,0.861274729249597,0.878681823213353,0.0908020169056233,0.0519753597882778,29.096210678584
"245_736",245,736,1.39431146383843e+21,5000,0.844547772599525,0.881219079569315,0.904923110336703,0.113903804347826,0.0599502344366905,48.686687671991
"26_100",26,100,6323274,5000,0.597647133208542,0.656789087511495,0.822609136362177,0.168976,0.104671988944045,15.6597476699624
"26_11499",26,11499,7.24417893573016e+49,5000,0.824009642520606,0.792980600704509,0.900911494879329,0.109485416123141,0.0443015022379368,114.806867797657
"26_1212",26,1212,3.29345024760214e+26,4999,0.79843422231735,0.79337821595682,0.890517666479835,0.120432832441076,0.0525376875904732,61.0591481405908
"26_128",26,128,182200447,4999,0.659858352175549,0.681696178439299,0.842180864707274,0.162637214942989,0.0950283385850294,19.0206179961351
